"CRASH_UNIT_ID","CRASH_RECORD_ID","RD_NO","CRASH_DATE","UNIT_NO","UNIT_TYPE","NUM_PASSENGERS","VEHICLE_ID","CMRC_VEH_I","MAKE","MODEL","LIC_PLATE_STATE","VEHICLE_YEAR","VEHICLE_DEFECT","VEHICLE_TYPE","VEHICLE_USE","TRAVEL_DIRECTION","MANEUVER","TOWED_I","FIRE_I","OCCUPANT_CNT","EXCEED_SPEED_LIMIT_I","TOWED_BY","TOWED_TO","AREA_00_I","AREA_01_I","AREA_02_I","AREA_03_I","AREA_04_I","AREA_05_I","AREA_06_I","AREA_07_I","AREA_08_I","AREA_09_I","AREA_10_I","AREA_11_I","AREA_12_I","AREA_99_I","FIRST_CONTACT_POINT","CMV_ID","USDOT_NO","CCMC_NO","ILCC_NO","COMMERCIAL_SRC","GVWR","CARRIER_NAME","CARRIER_STATE","CARRIER_CITY","HAZMAT_PLACARDS_I","HAZMAT_NAME","UN_NO","HAZMAT_PRESENT_I","HAZMAT_REPORT_I","HAZMAT_REPORT_NO","MCS_REPORT_I","MCS_REPORT_NO","HAZMAT_VIO_CAUSE_CRASH_I","MCS_VIO_CAUSE_CRASH_I","IDOT_PERMIT_NO","WIDE_LOAD_I","TRAILER1_WIDTH","TRAILER2_WIDTH","TRAILER1_LENGTH","TRAILER2_LENGTH","TOTAL_VEHICLE_LENGTH","AXLE_CNT","VEHICLE_CONFIG","CARGO_BODY_TYPE","LOAD_TYPE","HAZMAT_OUT_OF_SERVICE_I","MCS_OUT_OF_SERVICE_I","HAZMAT_CLASS"
"568167","6583a410304fc50f1be260a51f929b99434f373b7f0764fed564de2b101bda1de66bd44e47afe937865ce93c9bb817b790b2f6e3a545f169c4bfaaa6fd00d271","JC124923","01/21/2019 08:50:00 PM","3","DRIVER",NULL,"541852.0",NULL,"HYUNDAI","SONATA","IL","2014.0","NONE","PASSENGER","PERSONAL","N","SLOW/STOP IN TRAFFIC",NULL,NULL,"1.0",NULL,NULL,NULL,NULL,NULL,"Y","Y",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"SIDE-RIGHT",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"568459","a05f85d56981439b8eb7dd6e176200d60a602c71aa2421bbc1aab287a1aef61f609d368d7d994685ceba4a16149c6b1cd5902b65fc16f71c84cae30c51d481bb","JC125334","01/22/2019 10:30:00 AM","2","DRIVER",NULL,"542119.0",NULL,"SUBARU","LEGACY","IL","2010.0","NONE","PASSENGER","PERSONAL","E","STRAIGHT AHEAD","Y",NULL,"1.0",NULL,NULL,NULL,NULL,NULL,NULL,"Y",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"SIDE-RIGHT",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"568711","f57c0c5068415938df084b5f950d87ea82ad4b999ffcbb100f4a6c48b758e7800434127f98ebbeaa30d2b1fbe586325a5ab1823e70b2acb62cc29fa24c8d4751","JC125915","01/19/2019 12:00:00 PM","2","PARKED",NULL,"542350.0",NULL,"SUBARU","UNKNOWN","IL","2009.0","UNKNOWN","PASSENGER","UNKNOWN/NA","N","PARKED",NULL,NULL,"0.0",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Y",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"REAR-LEFT",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"568783","b6a2b5bd7ab3f131361df2ce6918d01bf4cccc58b64ecdc825b2455e25f15a1e7e9d676e057bbac12803e7502f9572eda8708aa824191d6fa3ae9468376a54f7","JC125872","01/22/2019 05:19:00 PM","2","DRIVER","1.0","542431.0",NULL,"NISSAN","ROGUE","IL","2018.0","UNKNOWN","SPORT UTILITY VEHICLE (SUV)","PERSONAL","W","STRAIGHT AHEAD",NULL,NULL,"2.0",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Y","Y",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"REAR-RIGHT",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"569101","63f05f1ed616802fd8467fd4a7e618a5287ece77ddf199d29994c3e9c05247ca927ba462842ce1133b1fd900c0a6364fefa65d342ebebe521d540f6e3d2eaacb","JC126487","01/23/2019 06:30:00 AM","2","DRIVER",NULL,"542729.0",NULL,"FORD","ESCAPE (SUV)","IL","2017.0","NONE","PASSENGER","PERSONAL","S","STRAIGHT AHEAD",NULL,NULL,"1.0",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Y",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"REAR",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"569213","04ceab1bcef9377fc74de593170cd87698e5cc36bc3706a8dd73a67860818a1427c249304583a0d1e910960f01ac5a6fc19c9829648f82feff33b41ef15e2d87","JC126835","01/23/2019 02:20:00 PM","2","PARKED",NULL,"542861.0",NULL,"CHEVROLET","IMPALA","IL","2017.0","NONE","PASSENGER","NOT IN USE","S","PARKED",NULL,NULL,"0.0",NULL,NULL,NULL,NULL,"Y",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"FRONT",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"569223","b59810d6c5b8cfbac2b7032ac58d966039f039da7335f01f178b4b8775d223fce3783735ccb297e9f742bbf6803b082dc0f80a4f40b3d801183266b5bda015d4","JC126868","01/23/2019 04:00:00 AM","2","DRIVER",NULL,"542854.0",NULL,"JEEP","Wrangler (for vehicle years 1989 to present)","IL","2014.0","UNKNOWN","SPORT UTILITY VEHICLE (SUV)","PERSONAL","S","STRAIGHT AHEAD",NULL,NULL,"1.0",NULL,NULL,NULL,NULL,"Y",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"FRONT",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"569614","746027eec245534810af76bdceaa419ef27cda8078a7d6faf1da0bd88acf4bfff27f39a8867b6d6494826cde5b71514b65d29170e861a882e1eb3e47030fb8c3","JC127514","01/24/2019 01:52:00 AM","2","DRIVER","1.0","543213.0",NULL,"FORD","ESCAPE (SUV)","IL","2013.0","UNKNOWN","SPORT UTILITY VEHICLE (SUV)","PERSONAL","N","UNKNOWN/NA",NULL,NULL,"2.0",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Y","Y","Y",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"REAR",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"569815","e801ad6c2a009e2e2bb265089fd3d218befe6e807c47caad63d4f744796d457069f71569eeecc4e9746550e59414f698310feff9ede7d2a3388f01798b384104","JC127744","01/24/2019 09:48:00 AM","2","DRIVER",NULL,"543418.0",NULL,"TOYOTA MOTOR COMPANY, LTD.","COROLLA","IL","2009.0","NONE","PASSENGER","PERSONAL","E","TURNING RIGHT",NULL,NULL,"1.0",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Y","Y",NULL,NULL,NULL,NULL,NULL,NULL,"SIDE-LEFT",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"570019","22a42032a158c5eeb15280072605a1a618a1800cb4a01fe62c25b1d9a2432a99c34eee40d80bab3e5af9bfa916cacde03f8714687fb3938cec8de9adc506238f","JC128120","01/24/2019 01:40:00 PM","2","DRIVER",NULL,"543603.0","Y","PETERSON","UNKNOWN","PA","2015.0","NONE","TRACTOR W/ SEMI-TRAILER","COMMERCIAL - SINGLE UNIT","N","STRAIGHT AHEAD",NULL,NULL,"1.0",NULL,NULL,NULL,NULL,NULL,"Y",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"OTHER","5688.0","819614","365233",NULL,"SIDE OF TRUCK","80000","ALPONT TRANSPORTATION LLC","PA","HERMITAGE",NULL,NULL,NULL,"N","N",NULL,"N",NULL,"N","N",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"TRUCK/TRACTOR","VAN/ENCLOSED BOX","OTHER","N","N",NULL
"570408","c5b1312d7b48393e6cdb8c5f4fc311bc9032f28d78463d897e68de516cf843a9ccd279ad216911335719f332bad60a0d3e82e703ae205eecdf03671afd4793b2","JC128721","01/24/2019 09:00:00 PM","1","DRIVER",NULL,"543974.0",NULL,"NISSAN","NISSAN MAXIMA","IL","2010.0","UNKNOWN","PASSENGER","PERSONAL","E","TURNING LEFT",NULL,NULL,"1.0",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Y",NULL,NULL,NULL,NULL,NULL,NULL,"SIDE-LEFT",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"570463","25aa7d79f3b9b4b79f67e83d611dee3aeecad1fbe8f6c6dbb314c9945d59eece43f1e2cb88260f79322bfcb2a1fee45c8cf55d16f2da62a06bd96ab18cf5cea3","JC128749","01/23/2019 07:00:00 PM","2","PARKED",NULL,"544030.0",NULL,"CHEVROLET","MALIBU (CHEVELLE)","IL","2008.0","NONE","PASSENGER","PERSONAL","N","PARKED",NULL,NULL,"0.0",NULL,NULL,NULL,NULL,"Y",NULL,NULL,NULL,NULL,NULL,NULL,"Y",NULL,NULL,NULL,NULL,NULL,"FRONT",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"570776","f3825a408e9569d0cc17efdf84a457b1b44fca53dbd80e9901ce6428dcdb7b409dcc836bd4906b717cb9d96b7001169018b73bc9fc71edfa38f113198bae5a70","JC123618","01/20/2019 03:57:00 PM","1","DRIVER",NULL,"544319.0",NULL,"DODGE","CALIBER","IL","2011.0","NONE","PASSENGER","PERSONAL","E","ENTERING TRAFFIC LANE FROM PARKING",NULL,NULL,"1.0",NULL,NULL,NULL,NULL,"Y","Y",NULL,NULL,NULL,NULL,NULL,"Y",NULL,NULL,NULL,NULL,NULL,"FRONT",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"570810","58ae3c4fe7b798fa877696eaabefc53ce2d22a9b3079555c6e8e9a03e853493a7e5822d4d434325d7a5cc480c51e386f4b8198c90289b6bb945452206ee6f136","JC129385","01/25/2019 01:00:00 PM","2","PARKED",NULL,"544354.0",NULL,"MERCEDES-BENZ","UNKNOWN","CT","2015.0","NONE","PASSENGER","NOT IN USE","N","PARKED",NULL,NULL,"0.0",NULL,NULL,NULL,NULL,NULL,"Y",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"FRONT-RIGHT",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"571807","16f5438247b59bf56ba981a0cac6bc62f42f2a53e44a43ed6cee2a7bebcb0bb743279f0005f666f0b459232b8387048408bde2d387baaba8eef71e0d06cbc913","JC130910","01/26/2019 08:40:00 PM","1","DRIVER",NULL,"545314.0",NULL,"CHRYSLER","Pacifica (Sport Wagon)","IL","2017.0","NONE","VAN/MINI-VAN","PERSONAL","N","STRAIGHT AHEAD",NULL,NULL,"1.0",NULL,NULL,NULL,NULL,"Y",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"FRONT",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"571936","ac74360b8db0a5ea42c813c552fe3524bb7c650baaf3440b08b76f9832a629b61da8248f294ae84260508129fcca78568864b2bac0374a2b2f5bb692f3bf121b","JC130037","01/26/2019 02:30:00 AM","1","DRIVER",NULL,"545431.0",NULL,"CHRYSLER","TOWN & COUNTRY","IL","2019.0","NONE","VAN/MINI-VAN","PERSONAL","W","STRAIGHT AHEAD","Y",NULL,"1.0",NULL,"OWNER","UNK",NULL,"Y","Y",NULL,NULL,NULL,NULL,NULL,"Y",NULL,NULL,NULL,NULL,NULL,"TOTAL (ALL AREAS)",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"572027","83b85f888826177ca63abea6afb74a62f214570ff79b9f522178d59121e9a04e72cec7c67aab8bfd22b04ee9d6ad2523d9715f0d734340c243e65d143ac65211","JC131300","01/21/2019 02:00:00 PM","1","DRIVER",NULL,"545499.0",NULL,"FORD","UNKNOWN","IL","2017.0","UNKNOWN","BUS OVER 15 PASS.","OTHER","E","STRAIGHT AHEAD",NULL,NULL,"1.0",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Y",NULL,NULL,NULL,NULL,NULL,NULL,"SIDE-LEFT",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"572172","cc675d7c1f2e275f2ad356a8e219d5fa49c8aed05764c7da5bed309a87acdfd6de95821ba667fa47607be96889f053c56169ba33729663f1271c15b3f0f3a29c","JC131504","01/27/2019 02:00:00 PM","2","DRIVER","1.0","545659.0",NULL,"LEXUS","RX350","IL","2013.0","NONE","SPORT UTILITY VEHICLE (SUV)","PERSONAL","E","STRAIGHT AHEAD",NULL,NULL,"2.0",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Y",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"REAR",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"572204","4c7c4865899c80c210e7aadf9b6fd830216094a3d3d55dd59741756fa52093103ad5929cc46975560efd3bc312fc380fe96f9d688875e21d49b751249e62d0b0","JC131538","01/26/2019 11:00:00 PM","2","DRIVER","1.0","545675.0",NULL,"FORD","FUSION","IL","2017.0","UNKNOWN","PASSENGER","PERSONAL","S","STRAIGHT AHEAD",NULL,NULL,"2.0",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Y","Y",NULL,NULL,NULL,NULL,NULL,"FRONT-LEFT",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"572247","625f6b403e7aa65f0382e2176e825e7c96fd4ea2eca7b7ae1165462e141230964250a1653bfbbcf50bc929ad79369847981c69824aca883b9719df9d14975dff","JC131584","01/27/2019 10:30:00 AM","2","DRIVER","2.0","545779.0",NULL,"GENERAL MOTORS CORP.","ACADIA","IL","2017.0","UNKNOWN","PASSENGER","PERSONAL","N","STRAIGHT AHEAD",NULL,NULL,"3.0",NULL,NULL,NULL,NULL,"Y","Y","Y",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"SIDE-RIGHT",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"572568","ff054f135e4bb33947eb1fa8955b80c37a3cdd87d6741f687879c486798b3fd56dc6c6cc3599e18d37704de6862d1af895f8ecb9e3923064e2a9794102311fab","JC132005","01/21/2019 01:32:00 AM","2","DRIVER",NULL,"545941.0",NULL,"FORD","FORD","IL","2013.0","NONE","PASSENGER","PERSONAL","S","AVOIDING VEHICLES/OBJECTS",NULL,NULL,"1.0",NULL,NULL,NULL,NULL,"Y","Y",NULL,NULL,NULL,NULL,NULL,"Y",NULL,NULL,NULL,NULL,NULL,"FRONT",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"572615","fa9facfb8719d0bc922bffc5726256252673984135b9865d71b3fe7981d805f2e0f3ff9d54291528cf312b2769197c8f399ec951ec179f77e3ab4b2b333764fa","JC132091","01/28/2019 06:30:00 AM","1","DRIVER",NULL,"545988.0",NULL,"DODGE","FLEET SPECIAL","IL","2016.0","UNKNOWN","VAN/MINI-VAN","OTHER TRANSIT","W","SKIDDING/CONTROL LOSS",NULL,NULL,"1.0",NULL,NULL,NULL,NULL,"Y",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"FRONT",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"572748","30e90008ed782d39bbf52d1c5715f46db8ec1ec0bf2606c8dbb379502a6979703fa57ce23e9b5c9a34d55f19efdbbf86a2245ec36e2ff65e9ed07735030d35c6","JC132229","01/27/2019 04:00:00 PM","2","PARKED",NULL,"546107.0",NULL,"TOYOTA MOTOR COMPANY, LTD.","Prius","IL","2014.0","NONE","PASSENGER","NOT IN USE","E","PARKED",NULL,NULL,"0.0",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Y",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"REAR-RIGHT",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"572872","9c6587a88a3123876848ffddcc8abae1a185832f666b20b1fafddd021265c6f1620015f915a5cf78a3030f9b9728e3758529eb542cf21511f7f2732ed3705d86","JC132483","01/28/2019 01:30:00 PM","2","DRIVERLESS",NULL,"546235.0",NULL,"FORD","UNKNOWN","IL","2016.0","UNKNOWN","OTHER","NOT IN USE","N","PARKED",NULL,NULL,"0.0",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Y",NULL,NULL,NULL,NULL,NULL,NULL,"SIDE-LEFT",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"573292","96ed0f73ea6a1773860bee79aa486c3a1bc1c0a0057ee85ae80e83baaf857edca55aba5963fe657efed3e5681acd0a8e2a0b9d4021ec5cf8da21cc514df580f1","JC133210","01/29/2019 05:05:00 AM","2","DRIVER",NULL,"546644.0",NULL,"HYUNDAI","Santa Fe","IL","2008.0","NONE","SPORT UTILITY VEHICLE (SUV)","PERSONAL","N","STRAIGHT AHEAD",NULL,NULL,"1.0",NULL,NULL,NULL,NULL,"Y",NULL,NULL,NULL,NULL,NULL,NULL,"Y",NULL,NULL,NULL,NULL,NULL,"FRONT-LEFT",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"573338","fedfe642e9418248ffd30dd25227dc76f27fa4a990952ded3b880ffb784237f05f17a2458bd2bd3d64d35fc5c404d90c7299665dc3d57f4a0bd581881a90bbba","JC133285","01/29/2019 07:30:00 AM","1","DRIVER",NULL,"546684.0",NULL,"HONDA","CIVIC","IL","2008.0","NONE","PASSENGER","DRIVER EDUCATION","W","TURNING LEFT",NULL,NULL,"1.0",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Y",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"REAR-RIGHT",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"573691","bdaacd56ec5e472ea5690c68a286dacda0bbd5ad56db5a35f8826e394806df186b7a9fb7d22753087b9ec84544c59d37c0791e76039675d73deee44634ff2fc4","JC133765","01/29/2019 03:00:00 PM","2","DRIVER",NULL,"547026.0",NULL,"NISSAN","NISSAN ALTIMA","IL","2012.0","UNKNOWN","PASSENGER","PERSONAL","E","STRAIGHT AHEAD",NULL,NULL,"1.0",NULL,NULL,NULL,NULL,NULL,NULL,"Y","Y",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"REAR-RIGHT",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"573717","958ada21d385368cbd17eda0d5634e7054d795ae80adbf6523da7e08fad053b940e75dc49827611b9fe57810fa3a5e5acaaec1307a57aa3f753d7485817990fc","JC133772","01/29/2019 03:00:00 PM","1","DRIVER",NULL,"547047.0",NULL,"FORD","EDGE","IL","2014.0","OTHER","SPORT UTILITY VEHICLE (SUV)","PERSONAL","W","STRAIGHT AHEAD",NULL,NULL,"1.0",NULL,NULL,NULL,NULL,"Y",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"FRONT",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"574052","50b05a9ccf95b66d36a6e6f5c701ff590c40841f26ac948874c05ccf7879bd1b9c19f4e584293b7cb59d8a584f50f7e36b42452586228af55fdda051897a9a83","JC134227","01/29/2019 10:17:00 PM","1","DRIVER",NULL,"547375.0",NULL,"DODGE","DURANGO","IL","2014.0","UNKNOWN","PASSENGER","PERSONAL","E","STRAIGHT AHEAD","Y",NULL,"1.0",NULL,NULL,NULL,NULL,NULL,"Y","Y",NULL,NULL,"Y",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"REAR-LEFT",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"574295","082e275bd74e6fb98ded8f15ee2b34e394071b0f7025e5125f7a7c929d7705fa173fa509384e5ba29b910512a76aab862d387a42679c85320ec82d9515b971fc","JC134698","01/30/2019 03:30:00 PM","2","DRIVER",NULL,"547619.0",NULL,"TOYOTA MOTOR COMPANY, LTD.","Prius","IL","2013.0","UNKNOWN","PASSENGER","PERSONAL","S","STRAIGHT AHEAD",NULL,NULL,"1.0",NULL,NULL,NULL,NULL,"Y",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"FRONT",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"574701","6b065a960af83bc5d92a49fda933afcd3b110ec80d6068a5c6808b4a5dbd3730e2759125c00ea73331c66646729b1f09cee1063dba72e1311eeb2c9876578332","JC135138","01/31/2019 09:38:00 AM","2","DRIVER","1.0","547989.0",NULL,"CHEVROLET","IMPALA","IL","2018.0","NONE","PASSENGER","PERSONAL","E","STRAIGHT AHEAD","Y",NULL,"2.0",NULL,"city of chicago","per drivers request",NULL,"Y",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"FRONT",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
